InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,Day,Hour
554003,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-20 12:17:00,10.95,13324,United Kingdom,175.2,2011,5,Friday,12
549977,22728,ALARM CLOCK BAKELIKE PINK,2,2011-04-13 14:54:00,3.75,14810,United Kingdom,7.5,2011,4,Wednesday,14
573413,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-10-30 16:12:00,3.95,15444,United Kingdom,7.9,2011,10,Sunday,16
561488,21936,RED RETROSPOT PICNIC BAG,5,2011-07-27 13:51:00,2.95,16609,United Kingdom,14.75,2011,7,Wednesday,13
575602,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-11-10 12:27:00,3.75,17059,United Kingdom,3.75,2011,11,Thursday,12
541012,85206B,PINK FELT EASTER EGG BASKET,2,2011-01-13 11:48:00,1.65,17019,United Kingdom,3.3,2011,1,Thursday,11
545865,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2011-03-07 14:17:00,1.65,15769,United Kingdom,330.0,2011,3,Monday,14
554062,21746,SMALL RED RETROSPOT WINDMILL,12,2011-05-22 10:21:00,1.25,13654,United Kingdom,15.0,2011,5,Sunday,10
571275,21534,DAIRY MAID LARGE MILK JUG,1,2011-10-16 12:28:00,4.95,15994,United Kingdom,4.95,2011,10,Sunday,12
571280,21622,VINTAGE UNION JACK CUSHION COVER,1,2011-10-16 13:08:00,4.95,18122,United Kingdom,4.95,2011,10,Sunday,13
567819,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-09-22 12:42:00,4.95,14004,United Kingdom,19.8,2011,9,Thursday,12
546667,22982,PANTRY PASTRY BRUSH,12,2011-03-15 15:31:00,1.25,14735,United Kingdom,15.0,2011,3,Tuesday,15
557898,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2011-06-23 14:35:00,3.25,17314,United Kingdom,19.5,2011,6,Thursday,14
541520,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-01-19 09:13:00,0.85,12422,Australia,8.5,2011,1,Wednesday,9
569024,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-09-30 10:04:00,0.65,12822,United Kingdom,10.4,2011,9,Friday,10
579447,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-11-29 13:46:00,4.15,14390,United Kingdom,16.6,2011,11,Tuesday,13
537888,10135,COLOURING PENCILS BROWN TUBE,10,2010-12-09 10:04:00,1.25,15358,United Kingdom,12.5,2010,12,Thursday,10
574965,23084,RABBIT NIGHT LIGHT,7,2011-11-08 10:44:00,2.08,17964,United Kingdom,14.56,2011,11,Tuesday,10
547498,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-03-23 12:24:00,1.65,15021,United Kingdom,1.65,2011,3,Wednesday,12
547722,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-03-25 10:19:00,0.65,12553,France,7.800000000000001,2011,3,Friday,10
543820,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-02-13 16:05:00,2.55,16084,United Kingdom,45.9,2011,2,Sunday,16
555726,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-06 16:23:00,0.85,12540,Spain,8.5,2011,6,Monday,16
565423,15036,ASSORTED COLOURS SILK FAN,12,2011-09-04 12:23:00,0.83,12569,Germany,9.959999999999999,2011,9,Sunday,12
575710,20780,BLACK EAR MUFF HEADPHONES,1,2011-11-10 17:29:00,5.49,17901,United Kingdom,5.49,2011,11,Thursday,17
562932,22467,GUMBALL COAT RACK,2,2011-08-10 16:39:00,2.55,16904,United Kingdom,5.1,2011,8,Wednesday,16
555406,23154,SET OF 4 JAM JAR MAGNETS,2,2011-06-02 19:50:00,2.08,17231,United Kingdom,4.16,2011,6,Thursday,19
568054,22795,SWEETHEART RECIPE BOOK STAND,2,2011-09-23 12:50:00,6.75,16978,United Kingdom,13.5,2011,9,Friday,12
541854,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2011-01-23 14:58:00,1.25,18283,United Kingdom,7.5,2011,1,Sunday,14
553703,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-05-18 14:57:00,2.55,13192,United Kingdom,15.299999999999999,2011,5,Wednesday,14
545901,22629,SPACEBOY LUNCH BOX ,3,2011-03-07 17:52:00,1.95,15834,United Kingdom,5.85,2011,3,Monday,17
567095,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-16 13:03:00,1.65,17049,United Kingdom,16.5,2011,9,Friday,13
563905,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-21 11:43:00,1.69,13267,United Kingdom,13.52,2011,8,Sunday,11
572296,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-10-23 14:28:00,1.65,13598,United Kingdom,1.65,2011,10,Sunday,14
537404,21500,PINK POLKADOT WRAP ,25,2010-12-06 14:46:00,0.42,17191,United Kingdom,10.5,2010,12,Monday,14
546091,22192,BLUE DINER WALL CLOCK,2,2011-03-09 11:53:00,8.5,14936,Channel Islands,17.0,2011,3,Wednesday,11
572668,21327,SKULLS WRITING SET ,1,2011-10-25 13:07:00,1.65,18045,United Kingdom,1.65,2011,10,Tuesday,13
545416,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-02 13:35:00,0.95,17770,United Kingdom,0.95,2011,3,Wednesday,13
556778,23049,RECYCLED ACAPULCO MAT RED,3,2011-06-14 12:41:00,8.25,16712,United Kingdom,24.75,2011,6,Tuesday,12
545022,22273,FELTCRAFT DOLL MOLLY,6,2011-02-25 14:24:00,2.95,12921,United Kingdom,17.700000000000003,2011,2,Friday,14
567197,21098,CHRISTMAS TOILET ROLL,12,2011-09-19 10:10:00,1.25,14934,Channel Islands,15.0,2011,9,Monday,10
568236,23201,JUMBO BAG ALPHABET,10,2011-09-26 11:49:00,2.08,12820,United Kingdom,20.8,2011,9,Monday,11
551954,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-05-05 12:13:00,1.25,14515,United Kingdom,45.0,2011,5,Thursday,12
577521,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-11-20 13:23:00,1.45,16411,United Kingdom,4.35,2011,11,Sunday,13
548993,22616,PACK OF 12 LONDON TISSUES ,96,2011-04-05 13:56:00,0.29,12753,Japan,27.839999999999996,2011,4,Tuesday,13
539404,84916,HAND TOWEL PALE BLUE W FLOWERS,10,2010-12-17 12:24:00,1.25,17315,United Kingdom,12.5,2010,12,Friday,12
579069,22736,RIBBON REEL MAKING SNOWMEN ,10,2011-11-28 10:31:00,1.65,14911,EIRE,16.5,2011,11,Monday,10
557749,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2011-06-22 12:44:00,1.95,13477,United Kingdom,23.4,2011,6,Wednesday,12
568509,21094,SET/6 RED SPOTTY PAPER PLATES,192,2011-09-27 12:26:00,0.64,16422,United Kingdom,122.88,2011,9,Tuesday,12
546498,48116,DOORMAT MULTICOLOUR STRIPE,1,2011-03-14 11:44:00,7.95,15493,United Kingdom,7.95,2011,3,Monday,11
560700,23201,JUMBO BAG ALPHABET,3,2011-07-20 12:38:00,2.08,17229,United Kingdom,6.24,2011,7,Wednesday,12
541489,22692,DOORMAT WELCOME TO OUR HOME,2,2011-01-18 13:38:00,7.95,15023,United Kingdom,15.9,2011,1,Tuesday,13
549448,22684,FRENCH BLUE METAL DOOR SIGN 9,10,2011-04-08 14:07:00,1.25,13078,United Kingdom,12.5,2011,4,Friday,14
548740,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-04 11:34:00,2.95,13319,United Kingdom,17.700000000000003,2011,4,Monday,11
542401,22483,RED GINGHAM TEDDY BEAR ,3,2011-01-27 15:51:00,2.95,14541,United Kingdom,8.850000000000001,2011,1,Thursday,15
572103,22431,WATERING CAN BLUE ELEPHANT,1,2011-10-20 15:57:00,1.95,17571,United Kingdom,1.95,2011,10,Thursday,15
568517,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,2011-09-27 12:52:00,1.25,14456,United Kingdom,1.25,2011,9,Tuesday,12
552198,37327,ASSTD MULTICOLOUR CIRCLES MUG,6,2011-05-06 14:47:00,0.39,15552,United Kingdom,2.34,2011,5,Friday,14
564359,22976,CIRCUS PARADE CHILDRENS EGG CUP ,2,2011-08-24 16:02:00,1.25,14056,United Kingdom,2.5,2011,8,Wednesday,16
541405,20963,APPLE BATH SPONGE,10,2011-01-17 15:17:00,1.25,12683,France,12.5,2011,1,Monday,15
545503,20727,LUNCH BAG  BLACK SKULL.,5,2011-03-03 11:34:00,1.65,15719,United Kingdom,8.25,2011,3,Thursday,11
536406,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01 11:33:00,3.39,17850,United Kingdom,20.34,2010,12,Wednesday,11
549305,22429,ENAMEL MEASURING JUG CREAM,4,2011-04-08 08:40:00,4.25,15189,United Kingdom,17.0,2011,4,Friday,8
548796,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-04-04 12:42:00,2.95,15752,United Kingdom,5.9,2011,4,Monday,12
567756,23296,SET OF 6 TEA TIME BAKING CASES,40,2011-09-22 10:52:00,1.25,12678,France,50.0,2011,9,Thursday,10
538104,22747,POPPY'S PLAYHOUSE BATHROOM,2,2010-12-09 15:16:00,2.1,17950,United Kingdom,4.2,2010,12,Thursday,15
563349,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2011-08-15 13:51:00,1.25,14623,United Kingdom,2.5,2011,8,Monday,13
557621,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-21 14:00:00,7.95,12444,Norway,15.9,2011,6,Tuesday,14
548710,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-04-03 13:24:00,1.95,16678,United Kingdom,19.5,2011,4,Sunday,13
547379,22616,PACK OF 12 LONDON TISSUES ,24,2011-03-22 15:13:00,0.29,12720,Germany,6.959999999999999,2011,3,Tuesday,15
541406,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-01-17 15:19:00,2.95,14657,United Kingdom,2.95,2011,1,Monday,15
542241,48184,DOORMAT ENGLISH ROSE ,1,2011-01-26 14:51:00,7.95,16409,United Kingdom,7.95,2011,1,Wednesday,14
537133,21563,RED HEART SHAPE LOVE BUCKET ,2,2010-12-05 12:29:00,2.95,18156,United Kingdom,5.9,2010,12,Sunday,12
579101,22607,WOODEN ROUNDERS GARDEN SET ,4,2011-11-28 11:27:00,9.95,16364,United Kingdom,39.8,2011,11,Monday,11
566495,21990,MODERN FLORAL STATIONERY SET,2,2011-09-13 11:14:00,1.25,15529,United Kingdom,2.5,2011,9,Tuesday,11
570876,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-10-12 17:19:00,1.45,16085,United Kingdom,2.9,2011,10,Wednesday,17
560937,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-07-22 10:52:00,0.83,17920,United Kingdom,0.83,2011,7,Friday,10
562888,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-08-10 11:58:00,0.85,14388,United Kingdom,8.5,2011,8,Wednesday,11
563328,21452,TOADSTOOL MONEY BOX,1,2011-08-15 13:07:00,2.95,14606,United Kingdom,2.95,2011,8,Monday,13
539321,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-12-16 19:19:00,4.25,14723,United Kingdom,4.25,2010,12,Thursday,19
540779,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-01-11 11:18:00,3.95,15346,United Kingdom,15.8,2011,1,Tuesday,11
554379,23206,LUNCH BAG APPLE DESIGN,10,2011-05-24 11:35:00,1.65,14047,United Kingdom,16.5,2011,5,Tuesday,11
541567,22314,OFFICE MUG WARMER CHOC+BLUE,6,2011-01-19 11:51:00,2.95,12681,France,17.700000000000003,2011,1,Wednesday,11
572066,23284,DOORMAT KEEP CALM AND COME IN,20,2011-10-20 13:07:00,7.08,15159,United Kingdom,141.6,2011,10,Thursday,13
574532,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-04 14:19:00,0.85,15676,United Kingdom,10.2,2011,11,Friday,14
545038,82582,AREA PATROLLED METAL SIGN,1,2011-02-27 10:13:00,2.1,13684,United Kingdom,2.1,2011,2,Sunday,10
561806,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-07-29 14:55:00,9.95,12839,United Kingdom,19.9,2011,7,Friday,14
545334,21723,ALPHABET HEARTS STICKER SHEET,5,2011-03-01 16:34:00,0.85,15750,United Kingdom,4.25,2011,3,Tuesday,16
573347,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-10-30 12:26:00,4.95,13137,United Kingdom,4.95,2011,10,Sunday,12
556531,23053,RECYCLED ACAPULCO MAT PINK,2,2011-06-13 11:49:00,8.25,15491,United Kingdom,16.5,2011,6,Monday,11
571310,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-17 10:17:00,0.85,13394,United Kingdom,10.2,2011,10,Monday,10
566290,23199,JUMBO BAG APPLES,1,2011-09-11 15:24:00,2.08,14456,United Kingdom,2.08,2011,9,Sunday,15
557132,23206,LUNCH BAG APPLE DESIGN,20,2011-06-17 08:57:00,1.65,13107,United Kingdom,33.0,2011,6,Friday,8
562039,23206,LUNCH BAG APPLE DESIGN,10,2011-08-02 09:55:00,1.65,12593,France,16.5,2011,8,Tuesday,9
576378,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-15 09:15:00,2.95,15628,United Kingdom,17.700000000000003,2011,11,Tuesday,9
550633,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-19 14:57:00,1.25,17449,United Kingdom,15.0,2011,4,Tuesday,14
555233,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-01 12:46:00,2.95,13917,United Kingdom,17.700000000000003,2011,6,Wednesday,12
566589,21931,JUMBO STORAGE BAG SUKI,10,2011-09-13 14:50:00,2.08,14753,United Kingdom,20.8,2011,9,Tuesday,14
537374,22620,4 TRADITIONAL SPINNING TOPS,1,2010-12-06 12:55:00,1.25,17259,United Kingdom,1.25,2010,12,Monday,12
561485,46000R,POLYESTER FILLER PAD 45x30cm,1,2011-07-27 13:42:00,1.45,17841,United Kingdom,1.45,2011,7,Wednesday,13
555738,22766,PHOTO FRAME CORNICE,8,2011-06-07 09:44:00,2.95,16825,United Kingdom,23.6,2011,6,Tuesday,9
578819,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2011-11-25 13:52:00,1.79,15311,United Kingdom,179.0,2011,11,Friday,13
538509,22083,PAPER CHAIN KIT RETROSPOT,3,2010-12-12 13:37:00,2.95,14413,United Kingdom,8.850000000000001,2010,12,Sunday,13
557214,85099B,JUMBO BAG RED RETROSPOT,100,2011-06-17 12:20:00,1.79,17677,United Kingdom,179.0,2011,6,Friday,12
538687,22961,JAM MAKING SET PRINTED,96,2010-12-14 09:50:00,1.25,13324,United Kingdom,120.0,2010,12,Tuesday,9
568213,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-25 16:06:00,2.49,15214,United Kingdom,14.940000000000001,2011,9,Sunday,16
566318,21931,JUMBO STORAGE BAG SUKI,30,2011-09-12 10:47:00,2.08,15971,United Kingdom,62.400000000000006,2011,9,Monday,10
568915,23294,SET OF 6 SNACK LOAF BAKING CASES,16,2011-09-29 13:56:00,0.83,14948,United Kingdom,13.28,2011,9,Thursday,13
580759,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-06 10:30:00,0.39,17593,United Kingdom,9.36,2011,12,Tuesday,10
557129,23103,JINGLE BELL HEART DECORATION,3,2011-06-16 19:59:00,1.65,17841,United Kingdom,4.949999999999999,2011,6,Thursday,19
559911,15056BL,EDWARDIAN PARASOL BLACK,6,2011-07-13 14:39:00,4.25,13777,United Kingdom,25.5,2011,7,Wednesday,14
562670,22617,BAKING SET SPACEBOY DESIGN,3,2011-08-08 13:42:00,4.95,14911,EIRE,14.850000000000001,2011,8,Monday,13
545218,22150,3 STRIPEY MICE FELTCRAFT,6,2011-02-28 17:01:00,1.95,17462,United Kingdom,11.7,2011,2,Monday,17
562733,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-08-09 10:20:00,1.25,14626,United Kingdom,30.0,2011,8,Tuesday,10
560041,84997B,CHILDRENS CUTLERY RETROSPOT RED ,6,2011-07-14 14:46:00,4.15,14156,EIRE,24.900000000000002,2011,7,Thursday,14
576568,21912,VINTAGE SNAKES & LADDERS,4,2011-11-15 13:42:00,3.75,17153,United Kingdom,15.0,2011,11,Tuesday,13
575952,20726,LUNCH BAG WOODLAND,6,2011-11-13 11:55:00,1.65,16015,United Kingdom,9.899999999999999,2011,11,Sunday,11
556732,84519B,CARROT CHARLIE+LOLA COASTER SET,6,2011-06-14 11:47:00,1.25,15039,United Kingdom,7.5,2011,6,Tuesday,11
564150,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-08-23 12:30:00,5.45,14936,Channel Islands,16.35,2011,8,Tuesday,12
574720,72799C,PINK PILLAR CANDLE SILVER FLOCK,2,2011-11-06 14:39:00,2.95,14547,United Kingdom,5.9,2011,11,Sunday,14
578153,23058,CHRISTMAS HANGING SNOWFLAKE,4,2011-11-23 11:22:00,0.79,12748,United Kingdom,3.16,2011,11,Wednesday,11
568513,22694,WICKER STAR ,10,2011-09-27 12:36:00,2.1,13555,United Kingdom,21.0,2011,9,Tuesday,12
553725,22979,PANTRY WASHING UP BRUSH,12,2011-05-18 16:51:00,1.45,17047,United Kingdom,17.4,2011,5,Wednesday,16
574654,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2011-11-06 11:32:00,8.5,15571,United Kingdom,8.5,2011,11,Sunday,11
576067,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-13 15:48:00,2.95,14227,United Kingdom,35.400000000000006,2011,11,Sunday,15
563585,23332,IVORY WICKER HEART LARGE,4,2011-08-17 17:01:00,1.65,17070,United Kingdom,6.6,2011,8,Wednesday,17
552978,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2011-05-12 14:46:00,0.72,12590,Germany,72.0,2011,5,Thursday,14
563169,20751,FUNKY WASHING UP GLOVES ASSORTED,24,2011-08-12 12:42:00,2.1,14911,EIRE,50.400000000000006,2011,8,Friday,12
554557,21683,MEDIUM MEDINA STAMPED METAL BOWL ,6,2011-05-25 10:12:00,2.95,15804,United Kingdom,17.700000000000003,2011,5,Wednesday,10
557316,40016,CHINESE DRAGON PAPER LANTERNS,24,2011-06-19 16:04:00,0.42,17299,United Kingdom,10.08,2011,6,Sunday,16
552727,22849,BREAD BIN DINER STYLE MINT,1,2011-05-11 10:32:00,16.95,14920,United Kingdom,16.95,2011,5,Wednesday,10
567183,23194,GYMKHANA TREASURE BOOK BOX,2,2011-09-18 15:32:00,2.25,14769,United Kingdom,4.5,2011,9,Sunday,15
542303,22961,JAM MAKING SET PRINTED,12,2011-01-27 11:05:00,1.45,12539,Spain,17.4,2011,1,Thursday,11
559009,23091,ZINC HERB GARDEN CONTAINER,3,2011-07-05 12:47:00,6.25,15549,United Kingdom,18.75,2011,7,Tuesday,12
569662,23515,EMBROIDERED RIBBON REEL DAISY ,6,2011-10-05 13:19:00,2.08,15244,United Kingdom,12.48,2011,10,Wednesday,13
575728,21770,OPEN CLOSED METAL SIGN,2,2011-11-10 19:40:00,4.95,14911,EIRE,9.9,2011,11,Thursday,19
559863,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2,2011-07-13 10:33:00,1.65,15039,United Kingdom,3.3,2011,7,Wednesday,10
573581,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-10-31 14:22:00,0.55,14911,EIRE,13.200000000000001,2011,10,Monday,14
553668,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,12,2011-05-18 12:21:00,3.75,13993,United Kingdom,45.0,2011,5,Wednesday,12
572499,23486,ANTIQUE HEART SHELF UNIT,2,2011-10-24 14:10:00,16.65,15786,United Kingdom,33.3,2011,10,Monday,14
538035,84992,72 SWEETHEART FAIRY CAKE CASES,3,2010-12-09 13:03:00,0.55,16065,United Kingdom,1.6500000000000001,2010,12,Thursday,13
572106,23101,SILVER STARS TABLE DECORATION,3,2011-10-20 17:04:00,0.83,15058,United Kingdom,2.4899999999999998,2011,10,Thursday,17
576589,23130,MISTLETOE HEART WREATH GREEN,4,2011-11-15 14:29:00,4.15,17659,United Kingdom,16.6,2011,11,Tuesday,14
577533,23333,IVORY WICKER HEART MEDIUM,1,2011-11-20 14:04:00,1.25,16877,United Kingdom,1.25,2011,11,Sunday,14
537250,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2010-12-06 10:43:00,4.95,12708,Germany,19.8,2010,12,Monday,10
552824,22905,CALENDAR IN SEASON DESIGN,2,2011-05-11 13:16:00,2.95,14056,United Kingdom,5.9,2011,5,Wednesday,13
568987,21238,RED RETROSPOT CUP,24,2011-09-29 15:58:00,0.85,12709,Germany,20.4,2011,9,Thursday,15
572274,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-10-21 16:48:00,1.65,14031,United Kingdom,9.899999999999999,2011,10,Friday,16
563551,22629,SPACEBOY LUNCH BOX ,1,2011-08-17 13:04:00,1.95,17757,United Kingdom,1.95,2011,8,Wednesday,13
544788,22718,CARD CAT AND TREE ,12,2011-02-23 12:18:00,0.42,13089,United Kingdom,5.04,2011,2,Wednesday,12
565451,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-09-04 15:37:00,1.69,15365,United Kingdom,27.04,2011,9,Sunday,15
538826,22335,HEART DECORATION PAINTED ZINC ,96,2010-12-14 12:58:00,0.65,12370,Cyprus,62.400000000000006,2010,12,Tuesday,12
577549,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-11-20 15:00:00,1.25,17841,United Kingdom,15.0,2011,11,Sunday,15
569457,22195,LARGE HEART MEASURING SPOONS,2,2011-10-04 11:29:00,1.65,14606,United Kingdom,3.3,2011,10,Tuesday,11
570685,23399,HOME SWEET HOME HANGING HEART,4,2011-10-11 16:25:00,0.85,13208,United Kingdom,3.4,2011,10,Tuesday,16
580884,21263,GREEN GOOSE FEATHER TREE 60CM,1,2011-12-06 12:21:00,1.95,15907,United Kingdom,1.95,2011,12,Tuesday,12
548451,21716,BOYS VINTAGE TIN SEASIDE BUCKET,2,2011-03-31 11:25:00,2.55,17365,United Kingdom,5.1,2011,3,Thursday,11
547985,22569,FELTCRAFT CUSHION BUTTERFLY,8,2011-03-29 08:43:00,3.75,16455,United Kingdom,30.0,2011,3,Tuesday,8
567294,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-09-19 12:06:00,1.45,13774,United Kingdom,17.4,2011,9,Monday,12
560451,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-07-19 09:50:00,9.95,14911,EIRE,19.9,2011,7,Tuesday,9
563217,21175,GIN + TONIC DIET METAL SIGN,12,2011-08-14 13:21:00,2.55,13515,United Kingdom,30.599999999999998,2011,8,Sunday,13
552822,22436,12 COLOURED PARTY BALLOONS,10,2011-05-11 12:59:00,0.65,15521,United Kingdom,6.5,2011,5,Wednesday,12
559465,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-07-08 13:26:00,1.79,14680,United Kingdom,179.0,2011,7,Friday,13
568527,20728,LUNCH BAG CARS BLUE,30,2011-09-27 13:21:00,1.65,13178,United Kingdom,49.5,2011,9,Tuesday,13
551655,21754,HOME BUILDING BLOCK WORD,1,2011-05-03 12:07:00,5.95,17757,United Kingdom,5.95,2011,5,Tuesday,12
547883,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-03-28 08:40:00,0.83,14755,United Kingdom,19.919999999999998,2011,3,Monday,8
548370,22163,HEART STRING MEMO HOLDER HANGING,1,2011-03-30 16:14:00,2.95,15528,United Kingdom,2.95,2011,3,Wednesday,16
564740,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-28 14:39:00,2.95,14044,United Kingdom,5.9,2011,8,Sunday,14
561106,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-07-25 11:37:00,4.95,14246,United Kingdom,29.700000000000003,2011,7,Monday,11
557153,22025,RING OF ROSES BIRTHDAY CARD,12,2011-06-17 11:07:00,0.42,13735,United Kingdom,5.04,2011,6,Friday,11
539593,47566,PARTY BUNTING,10,2010-12-20 13:31:00,4.65,13319,United Kingdom,46.5,2010,12,Monday,13
570418,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-10-10 13:31:00,3.95,15211,United Kingdom,15.8,2011,10,Monday,13
580640,22696,WICKER WREATH LARGE,2,2011-12-05 12:51:00,1.95,16910,United Kingdom,3.9,2011,12,Monday,12
565114,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-09-01 11:15:00,2.55,13588,United Kingdom,15.299999999999999,2011,9,Thursday,11
576869,23212,HEART WREATH DECORATION WITH BELL,144,2011-11-16 16:20:00,1.04,12500,Germany,149.76,2011,11,Wednesday,16
563020,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,48,2011-08-11 12:58:00,0.42,12428,Finland,20.16,2011,8,Thursday,12
574352,23534,WALL ART STOP FOR TEA ,126,2011-11-04 10:38:00,3.88,18102,United Kingdom,488.88,2011,11,Friday,10
538015,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,12,2010-12-09 12:49:00,2.55,13240,United Kingdom,30.599999999999998,2010,12,Thursday,12
556139,21873,IF YOU CAN'T STAND THE HEAT MUG,12,2011-06-09 11:05:00,1.25,14231,United Kingdom,15.0,2011,6,Thursday,11
544837,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-02-24 10:29:00,2.1,15910,United Kingdom,2.1,2011,2,Thursday,10
550835,21359,RELAX LARGE WOOD LETTERS,1,2011-04-21 10:52:00,15.95,15034,United Kingdom,15.95,2011,4,Thursday,10
557798,23223,CHRISTMAS TREE HANGING SILVER ,12,2011-06-23 09:38:00,0.83,16187,United Kingdom,9.959999999999999,2011,6,Thursday,9
566033,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2011-09-08 13:07:00,2.55,16031,United Kingdom,2.55,2011,9,Thursday,13
542238,22956,36 FOIL HEART CAKE CASES,6,2011-01-26 14:35:00,2.1,12591,Italy,12.600000000000001,2011,1,Wednesday,14
552972,22847,BREAD BIN DINER STYLE IVORY,1,2011-05-12 13:43:00,16.95,16043,United Kingdom,16.95,2011,5,Thursday,13
562551,22467,GUMBALL COAT RACK,4,2011-08-05 16:19:00,2.55,17231,United Kingdom,10.2,2011,8,Friday,16
537042,22469,HEART OF WICKER SMALL,1,2010-12-05 10:45:00,1.65,13838,United Kingdom,1.65,2010,12,Sunday,10
570210,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-10-09 10:48:00,2.1,13259,United Kingdom,2.1,2011,10,Sunday,10
570823,23254,CHILDRENS CUTLERY DOLLY GIRL ,24,2011-10-12 12:54:00,4.15,12691,France,99.60000000000001,2011,10,Wednesday,12
542373,22303,COFFEE MUG APPLES DESIGN,36,2011-01-27 13:38:00,2.1,16767,United Kingdom,75.60000000000001,2011,1,Thursday,13
547910,85187,S/12 MINI RABBIT EASTER,3,2011-03-28 12:23:00,1.65,14159,United Kingdom,4.949999999999999,2011,3,Monday,12
557870,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-06-23 12:36:00,1.65,14404,United Kingdom,16.5,2011,6,Thursday,12
581437,23375,50'S CHRISTMAS PAPER GIFT BAG,10,2011-12-08 16:22:00,0.82,14621,United Kingdom,8.2,2011,12,Thursday,16
573387,22867,HAND WARMER BIRD DESIGN,1,2011-10-30 14:33:00,2.1,15054,United Kingdom,2.1,2011,10,Sunday,14
